datetime,open,high,low,close,volume,openinterest
1670544000000,0.393269,0.394454,0.386378,0.388555,938.99703114,7
1670630400000,0.390149,0.390517,0.388536,0.388536,1430.20738134,7
1670716800000,0.388245,0.388245,0.380717,0.380938,818.48183475,9
1670803200000,0.376475,0.394962,0.373717,0.387232,14398.57647247,30
1670889600000,0.382464,0.398921,0.382464,0.393334,3815.5580495,17
1670976000000,0.39463,0.39465,0.380599,0.380599,3823.71916694,13
1671062400000,0.38,0.381788,0.38,0.380375,1822.37193786,6
1671148800000,0.3735,0.3735,0.34852,0.34852,3185.31281704,24
1671235200000,0.355371,0.355781,0.3532,0.354853,1281.06764835,11
1671321600000,0.351178,0.351178,0.349,0.349618,7794.57727705,4
1671408000000,0.3463,0.354895,0.335241,0.339652,17928.08818222,28
1671494400000,0.336644,0.351,0.336644,0.351,3612.62236499,4
1671580800000,0.343111,0.344661,0.343111,0.344661,291.14016961,2
1671667200000,0.34466,0.350618,0.344431,0.350618,416.22951433,5
1671753600000,0.350507,0.354123,0.350507,0.351422,12505.66890954,7
1671840000000,0.353579,0.35362,0.353579,0.35362,3426.22029199,11
1672012800000,0.352151,0.364954,0.352151,0.364954,3410.50341709,5
1672099200000,0.369993,0.372395,0.368,0.371164,6359.87348465,11
1672185600000,0.368599,0.368599,0.357192,0.359,1077.65001014,5
1672272000000,0.35693,0.35693,0.3382,0.34049,6833.60181591,25
1672358400000,0.34316,0.34316,0.337109,0.34,6694.04002758,15
1672444800000,0.343236,0.345095,0.3409,0.3409,11302.38414654,15
1672531200000,0.338166,0.338167,0.337829,0.337829,635.60365141,4
1672617600000,0.333472,0.355571,0.306698,0.3525,21366.98719099,68
1672704000000,0.347917,0.348643,0.3403,0.346338,15098.3670305,25
1672790400000,0.350218,0.350218,0.346,0.346,2041.41098044,7
1672876800000,0.345707,0.345707,0.338,0.338,3218.35389687,23
1672963200000,0.33258,0.345,0.33258,0.343767,999.66404061,5
1673049600000,0.345315,0.346607,0.342022,0.344124,2508.38084999,9
1673136000000,0.341423,0.342503,0.340166,0.340826,1565.71234292,11
1673222400000,0.347777,0.364984,0.347659,0.349883,9453.09169057,45
1673308800000,0.349206,0.355322,0.34672,0.355322,12500.82640092,14
1673395200000,0.35185,0.38,0.35185,0.372829,32188.28366748,32
1673481600000,0.370499,0.379628,0.368468,0.3747,36259.64899643,35
1673568000000,0.374657,0.387363,0.372576,0.384419,26547.10423062,19
1673654400000,0.384813,0.404,0.384813,0.395,89714.89893054,83
1673740800000,0.39,0.39,0.382051,0.382051,13766.28907427,18
1673827200000,0.3899,0.4,0.382509,0.389035,11253.02177897,36
1673913600000,0.386007,0.397333,0.385992,0.39,9338.21171728,25
1674000000000,0.38628,0.404976,0.371643,0.3865,20791.73662846,69
1674086400000,0.3865,0.39433,0.3865,0.389359,9555.32409622,11
1674172800000,0.387,0.413624,0.387,0.413624,20287.96458961,41
1674259200000,0.409964,0.415,0.403174,0.403174,17588.29768208,36
1674345600000,0.403465,0.411619,0.398559,0.4,4744.90960292,14
1674432000000,0.41,0.431771,0.407732,0.429985,39656.42683425,82
1674518400000,0.424352,0.43,0.409646,0.409646,1293.66787124,9
1674604800000,0.406505,0.42,0.404,0.42,6019.53671809,12
1674691200000,0.42,0.423876,0.409012,0.413488,5272.07372929,17
1674777600000,0.41,0.413268,0.404,0.4104,2641.52930332,14
1674864000000,0.411267,0.412214,0.40629,0.409287,5485.90597429,10
1674950400000,0.4116,0.417229,0.411106,0.412428,1891.73681587,13
1675036800000,0.412161,0.412161,0.39,0.397124,16737.25330541,39
1675123200000,0.394146,0.410282,0.394146,0.410282,6435.59931517,18
1675209600000,0.4033,0.416444,0.399,0.416444,16173.17080397,38
1675296000000,0.415078,0.418186,0.409525,0.418186,22070.58907732,38
1675382400000,0.41,0.416432,0.406824,0.409569,10123.01968436,32
1675468800000,0.41075,0.4149,0.409662,0.414023,3450.12367113,17
1675555200000,0.41,0.411892,0.3966,0.40097,30960.15298829,23
1675641600000,0.398192,0.402281,0.3941,0.3941,8096.82999643,23
1675728000000,0.398,0.404329,0.391784,0.402636,9514.81669532,24
1675814400000,0.40385,0.40385,0.398721,0.400962,1764.11519584,13
1675900800000,0.40997,0.40997,0.37575,0.37575,23297.26785111,59
1675987200000,0.383171,0.38998,0.380471,0.384577,12078.32024861,22
1676073600000,0.384368,0.384544,0.384222,0.384544,1151.80711752,4
1676160000000,0.384456,0.38618,0.375,0.37732,1084.02866785,16
1676246400000,0.375558,0.376612,0.36662,0.372189,6842.78108975,22
1676332800000,0.373629,0.379113,0.373629,0.379,2205.2835156,7
1676419200000,0.377021,0.401898,0.377021,0.401898,14103.04194153,22
1676505600000,0.399312,0.404992,0.385818,0.385818,45135.64511846,83
1676592000000,0.385817,0.399011,0.385817,0.396638,16873.04067436,29
1676678400000,0.396419,0.398169,0.391411,0.393572,13777.01538788,27
1676764800000,0.395,0.395324,0.386666,0.389215,13643.40452657,18
1676851200000,0.381586,0.407777,0.381586,0.400343,22126.06489046,58
1676937600000,0.3966,0.399615,0.393394,0.393394,8089.53592966,19
1677024000000,0.389097,0.395503,0.387837,0.395503,16789.53165155,18
1677110400000,0.394,0.394,0.386034,0.39,11035.48073591,21
1677196800000,0.38785,0.399995,0.375,0.380972,12525.72056789,52
1677283200000,0.380155,0.38095,0.375456,0.375456,6011.03254824,18
1677369600000,0.376766,0.380043,0.376766,0.378612,3822.7167464,19
1677456000000,0.37844,0.39999,0.3749,0.382144,9011.50537787,18
1677542400000,0.373325,0.383596,0.373325,0.379158,641.06005725,5
1677628800000,0.382743,0.384998,0.38,0.384998,4817.3112724,11
1677715200000,0.38379,0.384999,0.377574,0.380576,11899.10673928,12
1677801600000,0.374281,0.384795,0.360007,0.374389,47395.22748668,136
1677888000000,0.377988,0.37877,0.372834,0.372834,2673.69558383,8
1677974400000,0.374025,0.383999,0.365849,0.365849,40748.45543048,24
1678060800000,0.369537,0.374036,0.361963,0.372725,7206.11312062,11
1678147200000,0.372725,0.384932,0.372725,0.382,6121.00669123,15
1678233600000,0.385,0.4,0.3808,0.390109,5000.39430317,15
1678320000000,0.387067,0.397114,0.369,0.37162,11492.56288369,38
1678406400000,0.365194,0.372,0.36,0.372,5727.21142551,34
1678492800000,0.371318,0.37526,0.3623,0.364386,60145.94054725,48
1678579200000,0.359754,0.371102,0.35584,0.371102,28072.4927766,56
1678665600000,0.370476,0.38,0.35893,0.374623,21541.30415697,28
1678752000000,0.372388,0.3868,0.366593,0.372,22174.74306948,42
1678838400000,0.372549,0.373,0.357001,0.361585,49890.27290625,57
1678924800000,0.366356,0.36702,0.361531,0.36702,2970.08206704,15
1679011200000,0.37,0.383998,0.37,0.381576,15809.59577295,32
1679097600000,0.378157,0.385745,0.371971,0.377585,26312.58255838,52
1679184000000,0.380348,0.396072,0.378654,0.393,34203.19496517,62
1679270400000,0.385581,0.38562,0.372564,0.372564,3812.20559874,12
1679356800000,0.38,0.494393,0.379164,0.45945,114348.94832451,306
1679443200000,0.459,0.46,0.413769,0.4253,58106.42911414,142
1679529600000,0.42,0.453325,0.42,0.44241,12604.35684212,40
1679616000000,0.443,0.446998,0.414381,0.422603,28404.59146383,57
1679702400000,0.445999,0.460925,0.445999,0.450101,3698.75122027,22
1679788800000,0.458511,0.46,0.446759,0.446759,37497.58311965,17
1679875200000,0.453112,0.487207,0.452815,0.475863,34609.84148347,60
1679961600000,0.480861,0.535999,0.467734,0.517322,90673.49573767,208
1680048000000,0.516584,0.589999,0.5011,0.543205,121662.96064882,280
1680134400000,0.5321,0.550429,0.528016,0.535,37947.99605708,61
1680220800000,0.532798,0.548506,0.528095,0.543106,36859.42241783,59
1680307200000,0.532135,0.532135,0.5,0.512713,64557.85633677,86
1680393600000,0.507,0.539999,0.507,0.52,4859.42654732,21
1680480000000,0.518043,0.525624,0.481116,0.499843,39498.42339793,86
1680566400000,0.521953,0.52391,0.497751,0.509999,8220.74543587,25
1680652800000,0.509999,0.523329,0.499029,0.503319,6980.81450924,30
1680739200000,0.500001,0.511287,0.498225,0.507,10359.41018326,36
1680825600000,0.504902,0.515682,0.504902,0.514725,587.04241605,8
1680912000000,0.513103,0.513103,0.503454,0.508991,3038.34830203,18
1680998400000,0.506217,0.506574,0.502727,0.504802,5813.85185092,19
1681084800000,0.505922,0.517535,0.503906,0.517535,2266.96033869,18
1681171200000,0.511394,0.526016,0.511394,0.518751,9208.48172501,39
1681257600000,0.5101,0.5101,0.500007,0.501148,5662.60921231,19
1681344000000,0.506,0.519966,0.506,0.509522,12739.1819165,47
1681430400000,0.519999,0.5434,0.512754,0.522916,21393.64759701,53
1681516800000,0.522915,0.52783,0.518258,0.518258,6694.85975958,25
1681603200000,0.51868,0.539999,0.51868,0.521694,12428.41029526,53
1681689600000,0.521933,0.521933,0.507678,0.507678,10817.88538746,34
1681776000000,0.508582,0.537885,0.508581,0.537885,11209.53637429,38
1681862400000,0.53,0.539999,0.479936,0.488085,29413.76229743,89
1681948800000,0.48934,0.497,0.46902,0.472168,50557.13799877,56
1682035200000,0.475,0.494897,0.445,0.447009,26515.20973392,95
1682121600000,0.486331,0.486331,0.450049,0.472637,2946.76351281,19
1682208000000,0.47,0.47331,0.459742,0.462,9292.71987353,42
1682294400000,0.470529,0.470529,0.453829,0.459698,4222.36457436,24
1682380800000,0.460023,0.472265,0.451247,0.472265,7833.37077954,20
1682467200000,0.471582,0.479993,0.439999,0.454489,15421.46043851,69
1682553600000,0.461975,0.466521,0.455617,0.46378,2526.15092314,13
1682640000000,0.47302,0.4813,0.469161,0.4813,8256.09560895,22
1682726400000,0.4813,0.4813,0.4797,0.4797,1630.78683669,5
1682812800000,0.477609,0.481,0.4722,0.4722,1841.91640754,7
1682899200000,0.469,0.480799,0.45511,0.480799,8505.32469542,38
1682985600000,0.465158,0.46557,0.46225,0.46225,846.96486718,5
1683072000000,0.460001,0.466013,0.453,0.466013,6551.4883641,19
1683158400000,0.461605,0.4631,0.45443,0.461882,24340.46505431,28
1683244800000,0.46281,0.480999,0.458596,0.469069,4385.82390199,21
1683331200000,0.466,0.466,0.455595,0.458619,17836.69834049,20
1683417600000,0.458,0.460269,0.445533,0.45235,34549.85328526,54
1683504000000,0.45235,0.471093,0.418329,0.425342,24339.28104737,61
1683590400000,0.43408,0.444295,0.422637,0.444295,17080.62364602,46
1683676800000,0.427804,0.435267,0.41492,0.43161,6889.28858277,25
